wavelength_m,real_chi_or_n,imag_chi_or_n
1.344587091148451716e-06,1.000462345873238457e+00,3.302349140821166493e-137
1.345554874417706331e-06,1.000462351169654207e+00,-4.154264743889589030e-138
1.346522657686960945e-06,1.000462336624887261e+00,-3.149405921885914802e-138
1.347490440956215559e-06,1.000462319681746370e+00,2.108876986163859498e-138
1.348458224225470174e-06,1.000462312828048761e+00,-5.716332282279189396e-139
1.349426007494724788e-06,1.000462314071904224e+00,-3.574271777326480061e-140
1.350393790763979402e-06,1.000462318790575456e+00,1.094298035919092323e-139
1.351361574033234017e-06,1.000462322471822318e+00,-4.626889403024216754e-140
1.352329357302488631e-06,1.000462323349610827e+00,6.095049712327705125e-141
1.353297140571743246e-06,1.000462322522948755e+00,4.460949570789589834e-141
1.354264923840997860e-06,1.000462321225118689e+00,-2.994510012881345712e-141
1.355232707110252686e-06,1.000462320528040072e+00,7.771813832475991086e-142
1.356200490379507300e-06,1.000462320494846402e+00,8.721109338900068672e-143
1.357168273648761915e-06,1.000462320799611060e+00,-1.676253243833031277e-142
1.358136056918016529e-06,1.000462321116077913e+00,6.470657579530913917e-143
1.359103840187271143e-06,1.000462321233185348e+00,-5.201388961216638705e-144
1.360071623456525758e-06,1.000462321201868399e+00,-8.171712568945077611e-144
1.361039406725780372e-06,1.000462321109296893e+00,4.480074750938748803e-144
1.362007189995034986e-06,1.000462321039991442e+00,-9.008564063583743118e-145
1.362974973264289601e-06,1.000462321023980916e+00,-3.016426496371099490e-145
1.363942756533544215e-06,1.000462321040147984e+00,2.860267455040820785e-145
1.364910539802798829e-06,1.000462321065398008e+00,-8.307008429200703878e-146
1.365878323072053444e-06,1.000462321079384154e+00,-5.588519223252104077e-147
1.366846106341308058e-06,1.000462321080455963e+00,1.649591173445880444e-146
1.367813889610562672e-06,1.000462321074750749e+00,-6.494098443285274742e-147
1.368781672879817287e-06,1.000462321068428695e+00,5.031595713240822638e-148
1.369749456149071901e-06,1.000462321065840099e+00,8.770313422469536537e-148
1.370717239418326516e-06,1.000462321066237781e+00,-4.667798887822740815e-148
1.371685022687581130e-06,1.000462321067984162e+00,7.545582774194974873e-149
1.372652805956835744e-06,1.000462321069461646e+00,4.371905094524702142e-149
1.373620589226090359e-06,1.000462321069900851e+00,-3.123456553407188261e-149
1.374588372495344973e-06,1.000462321069657934e+00,7.374380757121809396e-150
1.375556155764599587e-06,1.000462321069166105e+00,1.819925156901465748e-150
1.376523939033854413e-06,1.000462321068836813e+00,-2.063051556772314558e-150
1.377491722303109028e-06,1.000462321068773308e+00,6.034252636725023823e-151
1.378459505572363642e-06,1.000462321068865013e+00,6.166643492187548756e-152
1.379427288841618256e-06,1.000462321068995797e+00,-1.308212996042507869e-151
1.380395072110872871e-06,1.000462321069065741e+00,4.652280508038782312e-152
1.381362855380127485e-06,1.000462321069071070e+00,1.207413204394167578e-154
1.382330638649382099e-06,1.000462321069041316e+00,-8.230234821697097468e-153
1.383298421918636714e-06,1.000462321069007787e+00,3.469373701498889656e-153
1.384266205187891328e-06,1.000462321068993132e+00,-1.815715503393448302e-154
1.385233988457145942e-06,1.000462321068994465e+00,-5.288532522956606904e-154
1.386201771726400557e-06,1.000462321069003124e+00,2.485176652263379057e-154
1.387169554995655171e-06,1.000462321069011562e+00,-2.465034501273295460e-155
1.388137338264909786e-06,1.000462321069014227e+00,-3.356842483245507888e-155
1.389105121534164400e-06,1.000462321069013560e+00,1.781323528287734549e-155
1.390072904803419014e-06,1.000462321069011340e+00,-2.349448526952673195e-156
1.391040688072673629e-06,1.000462321069009120e+00,-2.248898664939112232e-156
1.392008471341928243e-06,1.000462321069008453e+00,1.276624039148867279e-156
1.392976254611182857e-06,1.000462321069008897e+00,-1.847933304142551466e-157
1.393944037880437472e-06,1.000462321069009564e+00,-1.503065885604096015e-157
1.394911821149692086e-06,1.000462321069010008e+00,9.153116614125158957e-158
1.395879604418946700e-06,1.000462321069010008e+00,-1.438881038045627504e-158
1.396847387688201526e-06,1.000462321069010008e+00,-1.084347678832918710e-158
1.397815170957456141e-06,1.000462321069009564e+00,6.618042382623255207e-159
1.398782954226710755e-06,1.000462321069009786e+00,-1.000597494890128295e-159
1.399750737495965369e-06,1.000462321069009786e+00,-7.854486364830306033e-160
1.400718520765219984e-06,1.000462321069009564e+00,4.792536277785504550e-160
1.401686304034474598e-06,1.000462321069009786e+00,-6.922751876397549098e-161
1.402654087303729212e-06,1.000462321069009786e+00,-5.939385719222135016e-161
1.403621870572983827e-06,1.000462321069009786e+00,3.526378265477608188e-161
1.404589653842238441e-06,1.000462321069009564e+00,-4.177556888521749179e-162
1.405557437111493055e-06,1.000462321069009786e+00,-4.780043637569667885e-162
1.406525220380747670e-06,1.000462321069009786e+00,2.546273382703636497e-162
1.407493003650002284e-06,1.000462321069009786e+00,-2.333602538826567438e-163
1.408460786919256899e-06,1.000462321069009786e+00,-3.828137857993151316e-163
1.409428570188511513e-06,1.000462321069009786e+00,1.864250250527764396e-163
1.410396353457766127e-06,1.000462321069009786e+00,-7.495314015415269586e-165
1.411364136727020742e-06,1.000462321069009786e+00,-3.176064826409003619e-164
1.412331919996275356e-06,1.000462321069009786e+00,1.318671059397837854e-164
1.413299703265529970e-06,1.000462321069009786e+00,2.567211048796023012e-166
1.414267486534784585e-06,1.000462321069009786e+00,-2.584059011842945375e-165
1.415235269804039199e-06,1.000462321069009786e+00,9.202454715627955006e-166
1.416203053073293813e-06,1.000462321069009786e+00,9.814913775786063053e-167
1.417170836342548428e-06,1.000462321069009786e+00,-2.130911523450767230e-166
1.418138619611803254e-06,1.000462321069009786e+00,6.047039483804088910e-167
1.419106402881057868e-06,1.000462321069009786e+00,1.554794808689126413e-167
1.420074186150312482e-06,1.000462321069009786e+00,-1.688998155270280829e-167
1.421041969419567097e-06,1.000462321069009786e+00,3.670240823854422281e-168
1.422009752688821711e-06,1.000462321069009786e+00,1.789706046415685483e-168
1.422977535958076325e-06,1.000462321069009786e+00,-1.311319622380622843e-168
1.423945319227330940e-06,1.000462321069009786e+00,1.834618739891059868e-169
1.424913102496585554e-06,1.000462321069009786e+00,1.903335113453281038e-169
1.425880885765840169e-06,1.000462321069009786e+00,-9.770318440360343149e-170
1.426848669035094783e-06,1.000462321069009786e+00,2.976624002524335081e-171
1.427816452304349397e-06,1.000462321069009786e+00,1.795053747517537076e-170
1.428784235573604012e-06,1.000462321069009786e+00,-6.793615360769189684e-171
1.429752018842858626e-06,1.000462321069009786e+00,-7.843067248087046323e-172
1.430719802112113240e-06,1.000462321069009786e+00,1.612732815693684421e-171
1.431687585381367855e-06,1.000462321069009786e+00,-4.119364512260887084e-172
1.432655368650622469e-06,1.000462321069009786e+00,-1.582686374843629086e-172
1.433623151919877083e-06,1.000462321069009786e+00,1.315686119444247948e-172
1.434590935189131698e-06,1.000462321069009786e+00,-1.884150073809950332e-173
1.435558718458386312e-06,1.000462321069009786e+00,-1.928348475996142410e-173
1.436526501727640926e-06,1.000462321069009786e+00,9.908150960755985980e-174
1.437494284996895541e-06,1.000462321069009786e+00,-1.490006949327026825e-176
1.438462068266150155e-06,1.000462321069009786e+00,-2.003602795597377438e-174
1.439429851535404981e-06,1.000462321069009786e+00,6.482985723143817716e-175
1.440397634804659595e-06,1.000462321069009786e+00,1.558931756142423934e-175
1.441365418073914210e-06,1.000462321069009786e+00,-1.774354559733280569e-175
1.442333201343168824e-06,1.000462321069009786e+00,3.218256442887618855e-176
1.443300984612423439e-06,1.000462321069009786e+00,2.442091753826449460e-176
1.444268767881678053e-06,1.000462321069009786e+00,-1.391282510455592911e-176
1.445236551150932667e-06,1.000462321069009786e+00,2.464099084436708041e-178
1.446204334420187282e-06,1.000462321069009786e+00,2.786828534274621247e-177
1.447172117689441896e-06,1.000462321069009786e+00,-9.052423879497089605e-178
1.448139900958696510e-06,1.000462321069009786e+00,-2.388341710085767722e-178
1.449107684227951125e-06,1.000462321069009786e+00,2.538612714829932505e-178
1.450075467497205739e-06,1.000462321069009786e+00,-3.925320881236491689e-179
1.451043250766460353e-06,1.000462321069009786e+00,-3.893282714050882541e-179
1.452011034035714968e-06,1.000462321069009786e+00,1.960445432326239026e-179
1.452978817304969582e-06,1.000462321069009786e+00,1.269309099495561050e-180
1.453946600574224196e-06,1.000462321069009786e+00,-4.344140149762843489e-180
1.454914383843478811e-06,1.000462321069009786e+00,1.112234150111680979e-180
1.455882167112733425e-06,1.000462321069009786e+00,5.228048575901912059e-181
1.456849950381988039e-06,1.000462321069009786e+00,-3.756920598520293157e-181
1.457817733651242654e-06,1.000462321069009786e+00,2.079086532398875520e-182
1.458785516920497268e-06,1.000462321069009786e+00,7.167691781252709182e-182
1.459753300189751882e-06,1.000462321069009786e+00,-2.534004758812892400e-182
1.460721083459006708e-06,1.000462321069009786e+00,-6.880312087135145680e-183
1.461688866728261323e-06,1.000462321069009786e+00,7.042499913713870207e-183
1.462656649997515937e-06,1.000462321069009786e+00,-8.515882209892446782e-184
1.463624433266770552e-06,1.000462321069009786e+00,-1.217817832658985302e-183
1.464592216536025166e-06,1.000462321069009786e+00,5.140952343843119353e-184
1.465559999805279780e-06,1.000462321069009786e+00,8.704789120193666647e-185
1.466527783074534395e-06,1.000462321069009786e+00,-1.328671997580234470e-184
1.467495566343789009e-06,1.000462321069009786e+00,2.085684713347723755e-185
1.468463349613043623e-06,1.000462321069009786e+00,2.173894213392547348e-185
1.469431132882298238e-06,1.000462321069009786e+00,-1.014596960133030799e-185
1.470398916151552852e-06,1.000462321069009786e+00,-1.362286187694927454e-186
1.471366699420807466e-06,1.000462321069009786e+00,2.503134971753756502e-186
1.472334482690062081e-06,1.000462321069009786e+00,-4.466709363494007654e-187
1.473302265959316695e-06,1.000462321069009786e+00,-4.051024245979608739e-187
1.474270049228571309e-06,1.000462321069009786e+00,1.997585849522199744e-187
1.475237832497825924e-06,1.000462321069009786e+00,2.788692652074554921e-188
1.476205615767080538e-06,1.000462321069009786e+00,-4.913988032247104776e-188
1.477173399036335152e-06,1.000462321069009786e+00,8.076988807404416606e-189
1.478141182305589767e-06,1.000462321069009786e+00,8.329520031674163541e-189
1.479108965574844381e-06,1.000462321069009786e+00,-3.795555864691824035e-189
1.480076748844098995e-06,1.000462321069009786e+00,-6.651658624967808865e-190
1.481044532113353610e-06,1.000462321069009786e+00,9.797119474351807551e-190
1.482012315382608436e-06,1.000462321069009786e+00,-1.313003367264081957e-190
1.482980098651863050e-06,1.000462321069009786e+00,-1.823860992215454250e-190
1.483947881921117665e-06,1.000462321069009786e+00,7.063105236482680288e-191
1.484915665190372279e-06,1.000462321069009786e+00,1.952441112612048736e-191
1.485883448459626893e-06,1.000462321069009786e+00,-1.986399228791743266e-191
1.486851231728881508e-06,1.000462321069009786e+00,1.280536993345940760e-192
1.487819014998136122e-06,1.000462321069009786e+00,4.037822902239507217e-192
1.488786798267390736e-06,1.000462321069009786e+00,-1.255534640358054828e-192
1.489754581536645351e-06,1.000462321069009786e+00,-5.742075806442127920e-193
1.490722364805899965e-06,1.000462321069009786e+00,3.961396260097455189e-193
1.491690148075154579e-06,1.000462321069009564e+00,1.749411182413289754e-194
1.492657931344409194e-06,1.000462321069009564e+00,-9.136827306697384655e-194
1.493625714613663808e-06,1.000462321069009786e+00,1.845208397283685123e-194
1.494593497882918422e-06,1.000462321069009786e+00,1.567966272202755097e-194
1.495561281152173037e-06,1.000462321069010452e+00,-7.485621150592489925e-195
1.496529064421427651e-06,1.000462321069010674e+00,-1.524130720121167282e-195
1.497496847690682265e-06,1.000462321069010896e+00,2.009236980553619288e-195
1.498464630959936880e-06,1.000462321069010008e+00,-1.404850538471990171e-196
1.499432414229191494e-06,1.000462321069008675e+00,-4.147466424044574184e-196
1.500400197498446108e-06,1.000462321069006899e+00,1.220528243941995187e-196
1.501367980767700723e-06,1.000462321069006011e+00,6.348415958008319883e-197
1.502335764036955549e-06,1.000462321069007121e+00,-4.014681337676181527e-197
1.503303547306210163e-06,1.000462321069010452e+00,-4.252715007755114986e-198
1.504271330575464778e-06,1.000462321069016891e+00,9.906825298390152414e-198
1.505239113844719392e-06,1.000462321069022442e+00,-1.319009931079502282e-198
1.506206897113974006e-06,1.000462321069023552e+00,-1.999882320233955073e-198
1.507174680383228621e-06,1.000462321069015337e+00,6.796598705481060218e-199
1.508142463652483235e-06,1.000462321068995575e+00,2.960984541494984856e-199
1.509110246921737849e-06,1.000462321068971150e+00,-2.101356047415569028e-199
1.510078030190992464e-06,1.000462321068956939e+00,-1.803794204091557376e-200
1.511045813460247078e-06,1.000462321068967819e+00,5.137604166977557416e-200
1.512013596729501692e-06,1.000462321069018667e+00,-6.922346256192199077e-201
1.512981379998756307e-06,1.000462321069107707e+00,-1.058550557942536141e-200
1.513949163268010921e-06,1.000462321069188087e+00,3.474379396407792257e-201
1.514916946537265535e-06,1.000462321069205629e+00,1.677922128038440710e-201
1.515884729806520150e-06,1.000462321069105265e+00,-1.094837843364448598e-201
1.516852513075774764e-06,1.000462321068839922e+00,-1.457558551023800744e-202
1.517820296345029378e-06,1.000462321068495752e+00,2.781283690899683969e-202
1.518788079614283993e-06,1.000462321068271043e+00,-2.355631772056170964e-203
1.519755862883538607e-06,1.000462321068370075e+00,-6.012078718280770147e-203
1.520723646152793221e-06,1.000462321068994909e+00,1.639054992737192900e-203
1.521691429422047836e-06,1.000462321070197280e+00,1.108990763929678756e-203
1.522659212691302450e-06,1.000462321071395211e+00,-5.539490181073097277e-204
1.523626995960557276e-06,1.000462321071840632e+00,-1.458265064533922239e-204
1.524594779229811891e-06,1.000462321070785254e+00,1.527110468953515932e-204
1.525562562499066505e-06,1.000462321067510540e+00,3.683486704607530933e-206
1.526530345768321119e-06,1.000462321062687510e+00,-3.641236683133065439e-205
1.527498129037575734e-06,1.000462321058945614e+00,5.646286973485274607e-206
1.528465912306830348e-06,1.000462321059062409e+00,7.747716722854922573e-206
1.529433695576084962e-06,1.000462321065814786e+00,-2.485863418467563053e-206
1.530401478845339577e-06,1.000462321081103889e+00,-1.372745274427242324e-206
1.531369262114594191e-06,1.000462321098922081e+00,7.919844019876838045e-207
1.532337045383848805e-06,1.000462321109070185e+00,1.785330728260082214e-207
1.533304828653103420e-06,1.000462321101308838e+00,-2.135577109448698418e-207
1.534272611922358034e-06,1.000462321065402671e+00,-4.057670086665921075e-209
1.535240395191612648e-06,1.000462321000936239e+00,5.141523308924645047e-208
1.536208178460867263e-06,1.000462320939432770e+00,-7.333756176249992435e-209
1.537175961730121877e-06,1.000462320918897641e+00,-1.135862384215640384e-208
1.538143744999376491e-06,1.000462320977335784e+00,3.277268801722188525e-209
1.539111528268631106e-06,1.000462321151057266e+00,2.184600129909235568e-209
1.540079311537885720e-06,1.000462321404110844e+00,-1.079603187309777825e-209
1.541047094807140335e-06,1.000462321602802573e+00,-3.477041498251329429e-210
1.542014878076394949e-06,1.000462321606501837e+00,3.044294583370050554e-210
1.542982661345649563e-06,1.000462321274578015e+00,3.444350344572158692e-211
1.543950444614904178e-06,1.000462320499759583e+00,-7.788431794778581526e-211
1.544918227884159004e-06,1.000462319554846102e+00,3.479095744886559155e-212
1.545886011153413618e-06,1.000462318954221663e+00,1.868699259735092799e-211
1.546853794422668232e-06,1.000462319216137042e+00,-3.164119832564899361e-212
